,text,sentiment,word_count,unique_word_count,stop_word_count,mean_word_length,char_count
1539,"intikhab alam jo apne zamane mein behtareen leg spanner the, wo leg spin bowling ko cricket mein mushkil tareen art samajhte hain, jis mein maharat ke leye un ke khayal mei bohat ziyadah mashq aur maharat ki zarorat hoti hai",Positive,40,35,6,4.625,224
1540,"2 bete hain, zindagi se mutmain hai",Positive,7,7,2,4.142857142857143,35
1541,mushkil tareen halat mein bhi umeed ka daman thame rakhne ko apni sab se bari qowat gardante hain,Positive,18,18,5,4.444444444444445,97
1542,ideas phainkay gaye aur chand main se aik samne aya.,Positive,10,10,3,4.3,52
1543,dekh kar lutf anddoz hone ka acha maoqa mehsoos huwa.,Positive,10,10,3,4.4,53
1544,janab hashir sahab aur badshah salamat ne exams k baad is project pe kaam shuru kiya.,Positive,16,16,4,4.375,85
1545,ye bachay ko to sab kuch pata tha.,Positive,8,8,3,3.375,34
1546,badshah salamat se unhoon ne guftogo ka kuch is tarha aghaz kiya:,Positive,12,12,5,4.5,65
1547,lekin jab sir hashim ne kuch official baat karna shuru ki to andaza huwa k koi khatra nahi tha.,Positive,19,19,6,4.052631578947368,95
1548,ahista ahsita saans bahal howa.,Positive,5,5,0,5.4,31
1549,"phir ye suna, kay, aap jayen",Positive,6,6,0,3.8333333333333335,28
1550,aap ne socha k ja k kyoon na us bachay se baki dastaan ka hisa maloom kiya jaye jis ko ye kisi tarha maloom tha k aap ne buzzer takhleeq kiye thay.,Positive,32,27,9,3.625,147
1551,"jab class khatam huwi to hashim sahab ne class ko bola k aap k kuch seniors hain taha aur hashir, wo aap k sath mazak kar rahay hain.",Positive,28,24,9,3.7857142857142856,133
1552,bohat hi dilchasp maloom hota hai ye circuit.,Positive,8,8,3,4.75,45
1553,poori baat sunne k baad apne dost se badshah salamat ne faryama k yar circuit ka dedaar kara do.,Positive,19,18,3,4.105263157894737,96
1554,aglay hi din circuit dekhne ko mila.,Positive,7,7,2,4.285714285714286,36
1555,waqt nahi tha battery badalne ka to aap ne tape se dosre battery chipka dali thi.,Positive,16,15,5,4.125,81
1556,monday k din khuwaaroon k badshah salamat subha jaldi cycle ki madad se uni agaye.,Positive,15,14,2,4.533333333333333,82
1557,pe hastay rahay.,Positive,3,3,1,4.666666666666667,16
1558,uni pohanch kr badshah salamat ko maloom huwa k sentec kal hai aur aap circuit designing ki team k leader bhi hain.,Positive,22,21,6,4.2727272727272725,115
1559,sentec k robot maze walay competition main bhi hamari e-knights ki aik robot (metal slug) hisa le rahi thi jis per kafi arsay se hamaray aziz hashir sahab aur samad sahab apni team k hamrah kam kar rahay thay.,Positive,39,36,11,4.384615384615385,209
1560,keh kr gulzar sahab ne raghib (????) kiya jabkay (????) panjwani sahab ko nashtay ki lalach se badshah salamat ne mael (????) kiya.,Positive,23,19,6,4.739130434782608,131
1561,"badshah salamat, panjwani aur bilal sahibaan ne n ki purzoor (?????) moral support main apni neendain puri keen. ",Positive,18,18,4,5.277777777777778,113
1562,raat ko panjwani sahab k hath aik marker bhi lag gaya jis se wo sotay huway logon ki shakloon (?????) per khakay (????) bana kar purlutf (?????) hotay rahay.,Positive,29,28,8,4.448275862068965,157
1563,khayal kuch yoon tha k koi to ned ki robot complete karlay maze.,Positive,13,13,5,4.0,64
1564,jab wahan stage pe ja kar hashir sahab ne apna case lara (???) aur judge ne dobara chance denay ka jab inkar kar diya to hashir sahab ne section a ko e-knights ka robot use karnay ki manzoori de di.,Positive,40,33,14,3.975,198
1565,is robot ne bhi mazi (past) main maze solve ki thi.,Positive,11,11,5,3.727272727272727,51
1566,aur ghabranay (???????) ki zyada zarorat nahi hai meray dosto.,Positive,10,10,3,5.3,62
1567,aik american company aesi bhi hai jo sirf un ko leti hai jo fail huway hoon.,Positive,16,14,6,3.8125,76
1568,jab light agai to phone kar k kesc waloon ka shukria adaa kiya.,Positive,13,13,3,3.923076923076923,63
1569,kehti theen k is mahinay ki 31 ko mangni karne ka irada rakhti hain aur ye k khuwaaroon k badshah salamat ko bhi daawat thi.,Positive,25,22,8,4.0,124
1570,"ab blues clues to khelnay se to rahay, behtar ye jana k aik fehrist tayar ki jaye.",Positive,17,16,6,3.8823529411764706,82
1571,ufone per calls ka package tha badshah salamat k walid sahab k phone per to isliyay cr sahiba se koi ufone ka number manga.,Positive,24,20,6,4.166666666666667,123
1572,akhir aik adad thank you apne sath le kr bahar nikle.,Positive,11,11,3,3.909090909090909,53
1573,"phadda bhi daikh liya, point main safar bhi kr liya aur ghar bhi puhanch gaye!",Positive,15,13,6,4.266666666666667,78
1574,jb schematic bana chuke to aik aur banene ka socha.,Positive,10,10,4,4.2,51
1575,better safe than sorry k raste pe chalte unhoon ne aik aur schematic bana dala.,Positive,15,15,3,4.333333333333333,79
1576,jab wo bhi ban gaya to socha k circuit bana hi lo.,Positive,12,12,5,3.25,50
1577,kuch na hone se to behtar hi tha.,Positive,8,8,5,3.25,33
1578,kafi comfortable hai pehnnay mein aur black color honay ki wajha sey ye har cheez par chal jati hai. main islye aksar ye hoodie pehnta hun liken shukar hai fitting waghera sub theek hai phr bhi.,Positive,36,33,12,4.416666666666667,194
1579,mera tou dil agaya hai is jacket per. bari achi stitching hui hai iski aur kapra bhee acha istemal kia hai.,Positive,21,20,7,4.142857142857143,107
1580,"kafi rough si feel hai iski, pehney mein comfortable tou hai liken kapra itna naram nahi hai aur bhari mehsus hota hai.",Positive,22,20,7,4.454545454545454,119
1581,"bohat achi tee shirts hain yeh , bohat hi paayedar kapra hai aur naram b hai, pehen k bohat sukoon milta hai .. size and fitting k hawale se b mjhe koi masla nahi hai, sb aik dm perfect laga mjhe! aur price k lehaz se tw best hai yeh bilkul",Positive,51,40,14,3.7254901960784315,240
1582,"mein iski fabric aur fitting se kaafi mutmaeen hoon kiunkay jitna comfortable is ka fabric hai, uska double impact user per parhta hai. bilkul aik body shaper ki tarhan kaam karta hai aur slim fitting wali shirts ba-asani pehn sakta hoon ab :)",Positive,43,39,8,4.674418604651163,243
1583,"t-shirt kaafi achi thi aur experience iss dafah kaafi acha raha hai mera aur koi bhi shikayat nahi hai iss se kyunke jaisi maine ye picture mai dekhi thi, ye bilkul waisay he thi aur mjhe fitting mai bhi bilkul sahi hai aur iska stuff bhi kaafi acha hai aur color bhi acha hai.
",Positive,54,35,22,4.148148148148148,278
1584,"bohot achay thay yeh, maine apnay liye hi mangwaye thay or kaafi achi quality hai. asal mein aaj kal yeh fashion mein bhi hai ke fitted trousers hon toh yeh isliye mangwai maine. comfortable bhi hai or jo maine price pay kari hai iske liye uske hisaab se bhi achay hain.
",Positive,51,40,15,4.313725490196078,271
1585,ye achi hain kafi bonanain bazar mein itni achi nae milti ye daraz per achi mil gai kafi.,Positive,18,15,4,4.0,89
1586,"bohot outclass trousers hain! mujhe toh is tarah ke fitted trousers kabse chahiye thya laken yahan markets mein yaa tou yeh bohot mehnge thay ya tou mil hi nahi rahay thay. laken daraz.pk par itnay zabardast price mein mere ghar pe deliver kardiye gaye. yeh bohot zabardast hain inki fitting itni achi lagti hai pehn ke, ke kia bataun. bilkul jis tarah dikhaye gaye hainn ye wese hi hain. bus ek baat hai ke ye kapra araam de tou hai laken ye garmiyon mein pehnna zara mushkil hai kyunke thorha mota hai yeh kapra.
",Positive,94,72,22,4.4787234042553195,515
1587,"trousers tou mashaallah se bohat achay hain,. hjaisay dikhaye the waisay hee deliver kiyay hain. bohat aramday hain, aik baar pehnkay sukoon mein bethay rahao. colours bhee mujhe pasand aye inkay. blue aur neon green wala grey walay se behtar laga :) rea",Positive,43,41,7,4.930232558139535,254
1588,"hoodie ki quality achi ahi, pehnay mein bhi garam hai aur dekhnay mein pasand ayi mujhay",Positive,16,15,5,4.5625,88
1589,bohot achay thay ye trousers. maine pehn ke bhi dekhen bhot achi fitting hai inki inse bohot mutmaeen hun mein. yeh comfortable hai bohot.,Positive,24,22,6,4.791666666666667,138
1590,"iss tshirt ki quality tou a1 thi aur material bhi first class tha magar bas mjhe 1 issue that ke iska jo front waala print tha who agar poora white hota tou maza ajata. kyunke white ke background waalay colors jo hain who thora maza kharaab karta hain. magar overall boht acha experience that aur tshirt boht achi hai.
",Positive,59,47,14,4.406779661016949,319
1591,bohat lush hain teenoun shirts lekin meri sbse ziada favorite white wali hai . iska style kafi acha lagta hai aur kapra bohat hee munasib hai is mosam k lehaz se full sleeves bilkul tang nahi kartii .. aur fold kr k b rkhta hoon kabhi kabhi tw boht achi lagti hai .. size aur fitting b mjhe aik dm outclass ai thii! paison k lehaz se behtreen hai,Positive,69,55,17,4.028985507246377,346
1592,"mien isko 5 mein se 5 doonga, na zyada na kam, shirts ki quality mujhe bohat pasand ayee hain , aur dono pe printing bhee bari heavy hui wee hai. wrestling ka fan hoon mein aur yeh shirts na tou sirf fitting mein pasand ayeen lekin waisay bhee naram hain bari
",Positive,51,40,17,4.098039215686274,260
1593,behtareen quality awesome print super love ,Positive,6,6,0,6.166666666666667,43
1594,"aj he milay hain mjhy ye 3 shorts , really jesa pic me ha same to same ha , quality se dar rha tha me but quality b wesy he hai jesi dikhai ha , first experience with daraz.pk and loved it agar koi info chahye yaqeen na aye to contact me @itz.sheri.sr7 (insta)",Positive,54,44,13,3.8333333333333335,260
1595,"bohot hi koi aala kism trousers thay yeh. donon trousers bilkul wese hi hain jese daraz par pictures mein dikhaye gaye hain or iske ilawa ye bohot comfortable hai pehnne mein. mein pura din yehhi pehn kar ghoomta rehta hun or sota bhi yehi pehn kar hun or fitting bhi achi hai.
",Positive,52,41,15,4.346153846153846,278
1596,"inn sweatpants ki baat karen tou ye pehnnay ke liye tou boht achi thi magar bas aik chota sa masla laga mjhe ke inki pockets boht choti thi aur pockets waala area jo tha who boht rough tha uske ilaawa tou color aur size waghaira bilkul sahi tha tou uss se koi shikayat nahi.
",Positive,54,43,16,4.092592592592593,275
1597,acha hy.koi issue nai,Positive,4,4,2,4.5,21
1598,"main in dono hi cheezon se mutameen hoon, mjhe loafer aur sandal ki quality price k lehaz se munasib lagi hai.. loafers mein thora masla yeh hai k silai mein neatness nahi hai iske elawa material acha hia, pehenne mein aram day and patla b ha pehen k ziada paseena nahi ata pair mein . sandal se mjhe koi shikayat nahi kafi pasand hai.
",Positive,64,52,15,4.25,336
1599,"daraz bohat acha market hai , hmko bohat pasand hai.. is ne humain sahulat di hai bohat ziada aur koi b cheez hum ghar bethay aram se manga skte hain. yeh sandal b bohat achi hai , humko pehenne mein bohat araamday lagi hai aur size ka b koi masla nahi hua hai . hum tw bohat khush hai is se aur isko poore number degaa :) read more",Positive,69,50,24,3.8260869565217392,332
1600,"humein yeh dono peshawari chappal pasand ayee. dono colours bohat achay hain aur chamra bhee acha istemal kia hai, jis se paun mein takleef bhee nai hoti. size bhee sahee hai, thora bara hai, lekin guzara hojata hai :)",Positive,39,34,9,4.615384615384615,218
1601,bahut achi hai.,Positive,3,3,0,4.333333333333333,15
1602,yar such me ye chiz kamal he pehle mujhy lga k me ne apne paise waste kiye hin laikin ye wakai me zabardast he.heart rate sensor is 99 percent ok and step counter is not that good but i will give it 4 stars. aur han aik smart phone se connect karo tb hi 100 percent faida uta sako ge,Positive,60,55,7,3.7333333333333334,283
1603,"bohat achi ghari hai. iski tou price bhee bohata chee hai. meray saray dostoun mein mujhse pooocha iskay baray mein. meine tou abhee iskay uper se sticker bhee nai utara. iskay leather ki quality se mein khush hoon, bohat mazboot ghari hai. aur bhari bhee itnee nai hai :)
",Positive,49,37,9,4.571428571428571,273
1604,"yeh ghari mashaallah bari achi lagi hai. iska leather strap, iskay dial ka colour aur wazzan sab se mein mutmaeen hoon. is se behtar ghari is price mein naheen hai :)",Positive,31,27,8,4.387096774193548,166
1605,"dekhny mein to achi lag rhi ha,agy pta nahi kesi ha, aur pictures upload kry plz",Positive,16,16,2,4.0625,80
1606,kamzor ankhon kay liay yeh bari achee aijaad hai. ankhon pe isko pehnn kay zorr kam parhta hai. lens ki quality bhee achee hai aur labay chalne ki umeed rakhta hoon kiunkay achi quality per mustamil hain yeh.,Positive,38,32,7,4.5,208
1607,bhot acha hei,Positive,3,3,1,3.6666666666666665,13
1608,zaberdast sheesha hai one liqua flavour bhe hai,Positive,8,7,2,5.0,47
1609,kafi acha helmet hi,Positive,4,4,3,4.0,19
1610,"mainay abhee tak isay pani may rakhnay ka tajarba nahee kia lakin mai iski quality say bilkul mutmain hun, meri bike ko yay achi tarhan puri cover kar dayta hai baghair kisi issue k aur kahee say phatnay k asraaat bhee nazar nahee aray ,meray khayal may qeemat bhee iski sahee hai aur quality bhee ,mitti bhee agar par jay ispay to wo araam say jhar jati hai ,cheez kaafi kaaam kee hai yay meray khayal may sahee qeemat may bhee.
",Positive,81,61,13,4.308641975308642,430
1611,"bari achi quality ka cover hai. dhool mitti aur barish se bacha kar rakhtee hai aur kapre mein bee kissi tarhan ky chedd ya tear nai hai. size thora bara hai, lekin chalta hai",Positive,34,31,9,4.176470588235294,175
1612,"fit cheez hai yeh bike cover. barishon kay maheenay kay liay khareeda hai, aur yeh tou waqaii mein bike ko poora poora din khushk rakahy. aur iskay kapre ki quality bhee bari achee hai",Positive,34,28,9,4.4411764705882355,184
1613,"is ka jo kapra hai who mujhe pasand aaya hai, aur iski qeemat bhee munasib hai, meray hawale se. mujhe tou iski kaafi zaroorat parnee hai, barishon kay maheenon mein aur dua hai kay ramzan ki agrmi bhee yeh bardasht karle",Positive,41,33,10,4.414634146341464,221
1614,"masha allah bohat acha hai yeh cover , kapre ki quality se mutmaeen hoon acha khasa mota hai bike ko dhool matti se tw bilkul mehfoos rakhta hai haan abhi pani me leja k dekha nahi lekin phir b acha hai yeh . bike ko dhool matti se mehfoos rkhne k liye bilkul munasib cheez hai (y)
",Positive,57,41,20,3.9473684210526314,282
1615,"meine yeh cover apnee 70cc kay liay lkhareeda hai aur pooora poora size ka hai ispe. dhoop, dhool mitti aur pani se bacha kar rakhta hai aur khud bhee quality is cover ki bohata chee hai aky bike ko thora sa bhee nuksan nai punchta aur ghar kay bahir jab parked ho tou uspe laga kar jata hoon :)
",Positive,59,49,20,4.016949152542373,296
1616,"meine yehee maximus ki hid do baar pehlay khareedi hui hain, aur kasam se, dono ka experience bohat hee acha tha. bohat tez aur mazedar hids theen yeh aur aisi tez hid lights to meine dekhee bhee nai pehlay.

choaty se gaoun se taluq hai mera, yaha jo bhee hid hotee hain, 400 watt ki keh kar bechte hain , lekin hotee kuch 20 watt ki hain, lekin yeh maximus ki waqai mein 200 watt ki lagtee hai kiunkay bohat bright hai yeh. mera car modification ka kaam hai aur meray customers ko yeh hid bohat pasand hai. mashaallah se thoray se customers ne request kee hai inko yehee wali hid chayiey.

sath mein 6 maheenay ki warranty bhee hai, jo meine inko dee hui hai aur unki taraf se bhee kissi tarhan ki complain nai ayee. 6000 lumen hain ismein tou light kuch zyada hee blinding aur tez hai aur issi light ka hee sahee maza hai jab road pe lekay ghumein :d
",Positive,164,104,52,4.195121951219512,854
1617,"behtareen quality hai, bohat durable body hai jis sey andaza hota hai kay cheez payedar hai. kaam mein bhi bohat effective hai.",Positive,22,19,4,4.818181818181818,127
1618,behtreen,Positive,1,1,0,8.0,8
1619,"achi cheez hai yeh abhi tak toh theek chal rahi hai yeh kyunke meine ye daraz se mangwayi hai toh iska review toh banta hai. iske monitor ke peche belt hay jo aap apnay hath pe lagaa kar ba-asaani apna blood pressure note kar saktay hain. achi product hai 4 number dunga mein is product ko;
",Positive,56,47,15,4.196428571428571,291
1620,"mera dada ka bachpan ka ghar bhati gate ke saamne bhi hai! yeh acha hai, main paise kumar raha hun taake phone le lun iss saal.",Positive,26,25,9,3.923076923076923,127
1621,yeh kab hota hai? har hafta? har raat? mujhe bohat shauk lag gaya hai,Positive,14,13,4,4.0,69
1622,kaafi saholat ho jaye ga aur tour guide aap ko sab jaghain dikha day ga.,Positive,15,15,4,3.8666666666666667,72
